unique_checkpoint,year,month,day,weekday,hour,vehicles
c-95,2019,8,13,3,19,670
b-109,2019,8,13,3,19,233
c-68,2019,8,13,3,19,91
b-26,2019,8,13,3,20,1264
c-95,2019,8,13,3,20,309
b-109,2019,8,13,3,20,193
c-68,2019,8,13,3,20,41
b-26,2019,8,13,3,21,959
c-95,2019,8,13,3,21,525
b-109,2019,8,13,3,21,134
c-68,2019,8,13,3,21,80
b-26,2019,8,13,3,22,1380
c-95,2019,8,13,3,22,461
b-109,2019,8,13,3,22,121
c-68,2019,8,13,3,22,51
b-26,2019,8,13,3,23,472
c-95,2019,8,13,3,23,297
b-109,2019,8,13,3,23,97
c-68,2019,8,13,3,23,50
b-26,2019,8,14,4,0,305
c-95,2019,8,14,4,0,133
b-109,2019,8,14,4,0,72
c-68,2019,8,14,4,0,48
b-26,2019,8,14,4,1,144
c-95,2019,8,14,4,1,137
b-109,2019,8,14,4,1,43
c-68,2019,8,14,4,1,54
b-26,2019,8,14,4,2,33
c-95,2019,8,14,4,2,39
b-109,2019,8,14,4,2,51
c-68,2019,8,14,4,2,21
b-26,2019,8,14,4,3,118
c-95,2019,8,14,4,3,70
b-109,2019,8,14,4,3,24
c-68,2019,8,14,4,3,32
b-26,2019,8,14,4,4,93
c-95,2019,8,14,4,4,55
b-109,2019,8,14,4,4,46
c-68,2019,8,14,4,4,37
b-26,2019,8,14,4,5,151
c-95,2019,8,14,4,5,60
b-109,2019,8,14,4,5,35
c-68,2019,8,14,4,5,38
b-26,2019,8,14,4,6,405
c-95,2019,8,14,4,6,166
b-109,2019,8,14,4,6,46
c-68,2019,8,14,4,6,36
b-26,2019,8,14,4,7,617
c-95,2019,8,14,4,7,258
b-109,2019,8,14,4,7,84
c-68,2019,8,14,4,7,55
b-26,2019,8,14,4,8,760
c-95,2019,8,14,4,8,370
b-109,2019,8,14,4,8,105
c-68,2019,8,14,4,8,74
b-26,2019,8,14,4,9,1716
c-95,2019,8,14,4,9,512
b-109,2019,8,14,4,9,63
c-68,2019,8,14,4,9,64
b-26,2019,8,14,4,10,3581
c-95,2019,8,14,4,10,545
b-109,2019,8,14,4,10,159
c-68,2019,8,14,4,10,123
b-26,2019,8,14,4,11,2210
c-95,2019,8,14,4,11,735
b-109,2019,8,14,4,11,340
c-68,2019,8,14,4,11,51
b-26,2019,8,14,4,12,2772
c-95,2019,8,14,4,12,1324
b-109,2019,8,14,4,12,186
c-68,2019,8,14,4,12,123
b-26,2019,8,14,4,13,2320
c-95,2019,8,14,4,13,464
b-109,2019,8,14,4,13,338
c-68,2019,8,14,4,13,135
b-26,2019,8,14,4,14,2114
c-95,2019,8,14,4,14,385
b-109,2019,8,14,4,14,140
c-68,2019,8,14,4,14,102
b-26,2019,8,14,4,15,2663
c-95,2019,8,14,4,15,490
b-109,2019,8,14,4,15,228
c-68,2019,8,14,4,15,101
b-26,2019,8,14,4,16,2404
c-95,2019,8,14,4,16,676
b-109,2019,8,14,4,16,192
c-68,2019,8,14,4,16,109
b-26,2019,8,14,4,17,2231
c-95,2019,8,14,4,17,571
b-109,2019,8,14,4,17,313
c-68,2019,8,14,4,17,111
b-26,2019,8,14,4,18,1442
c-95,2019,8,14,4,18,645
b-109,2019,8,14,4,18,196
c-68,2019,8,14,4,18,42
b-26,2019,8,14,4,19,2468
c-95,2019,8,14,4,19,550
b-109,2019,8,14,4,19,170
c-68,2019,8,14,4,19,157
b-26,2019,8,14,4,20,1373
c-95,2019,8,14,4,20,368
b-109,2019,8,14,4,20,143
c-68,2019,8,14,4,20,70
b-26,2019,8,14,4,21,2411
c-95,2019,8,14,4,21,233
b-109,2019,8,14,4,21,118
c-68,2019,8,14,4,21,96
b-26,2019,8,14,4,22,1185
c-95,2019,8,14,4,22,441
b-109,2019,8,14,4,22,188
c-68,2019,8,14,4,22,47
b-26,2019,8,14,4,23,542
c-95,2019,8,14,4,23,276
b-109,2019,8,14,4,23,62
c-68,2019,8,14,4,23,21
b-26,2019,8,15,5,0,254
c-95,2019,8,15,5,0,151
b-109,2019,8,15,5,0,75
c-68,2019,8,15,5,0,81
b-26,2019,8,15,5,1,247
c-95,2019,8,15,5,1,102
b-109,2019,8,15,5,1,69
c-68,2019,8,15,5,1,61
b-26,2019,8,15,5,2,147
c-95,2019,8,15,5,2,149
b-109,2019,8,15,5,2,48
c-68,2019,8,15,5,2,71
b-26,2019,8,15,5,3,127
c-95,2019,8,15,5,3,113
b-109,2019,8,15,5,3,54
c-68,2019,8,15,5,3,48
b-26,2019,8,15,5,4,108
c-95,2019,8,15,5,4,81
b-109,2019,8,15,5,4,35
c-68,2019,8,15,5,4,66
b-26,2019,8,15,5,5,157
c-95,2019,8,15,5,5,105
b-109,2019,8,15,5,5,31
c-68,2019,8,15,5,5,25
b-26,2019,8,15,5,6,333
c-95,2019,8,15,5,6,117
b-109,2019,8,15,5,6,90
c-68,2019,8,15,5,6,49
b-26,2019,8,15,5,7,737
c-95,2019,8,15,5,7,279
b-109,2019,8,15,5,7,45
c-68,2019,8,15,5,7,45
b-26,2019,8,15,5,8,904
c-95,2019,8,15,5,8,509
b-109,2019,8,15,5,8,121
c-68,2019,8,15,5,8,40
b-26,2019,8,15,5,9,1411
c-95,2019,8,15,5,9,723
b-109,2019,8,15,5,9,162
c-68,2019,8,15,5,9,90
b-26,2019,8,15,5,10,3491
c-95,2019,8,15,5,10,598
b-109,2019,8,15,5,10,103
c-68,2019,8,15,5,10,182
b-26,2019,8,15,5,11,2991
c-95,2019,8,15,5,11,1025
b-109,2019,8,15,5,11,332
c-68,2019,8,15,5,11,118
b-26,2019,8,15,5,12,4662
c-95,2019,8,15,5,12,700
b-109,2019,8,15,5,12,344
c-68,2019,8,15,5,12,145
b-26,2019,8,15,5,13,1599
c-95,2019,8,15,5,13,561
b-109,2019,8,15,5,13,433
c-68,2019,8,15,5,13,92
b-26,2019,8,15,5,14,2574
c-95,2019,8,15,5,14,570
b-109,2019,8,15,5,14,118
c-68,2019,8,15,5,14,117
b-26,2019,8,15,5,15,2483
c-95,2019,8,15,5,15,309
b-109,2019,8,15,5,15,340
c-68,2019,8,15,5,15,96
b-26,2019,8,15,5,16,3604
c-95,2019,8,15,5,16,898
b-109,2019,8,15,5,16,256
c-68,2019,8,15,5,16,159
b-26,2019,8,15,5,17,2844
c-95,2019,8,15,5,17,870
b-109,2019,8,15,5,17,274
c-68,2019,8,15,5,17,86
b-26,2019,8,15,5,18,1976
c-95,2019,8,15,5,18,651
b-109,2019,8,15,5,18,433
c-68,2019,8,15,5,18,54
b-26,2019,8,15,5,19,3270
c-95,2019,8,15,5,19,739
b-109,2019,8,15,5,19,320
c-68,2019,8,15,5,19,112
b-26,2019,8,15,5,20,1478
c-95,2019,8,15,5,20,289
b-109,2019,8,15,5,20,232
c-68,2019,8,15,5,20,95
b-26,2019,8,15,5,21,981
c-95,2019,8,15,5,21,577
b-109,2019,8,15,5,21,265
c-68,2019,8,15,5,21,60
b-26,2019,8,15,5,22,2243
c-95,2019,8,15,5,22,400
b-109,2019,8,15,5,22,247
c-68,2019,8,15,5,22,80
b-26,2019,8,15,5,23,603
c-95,2019,8,15,5,23,334
b-109,2019,8,15,5,23,117
c-68,2019,8,15,5,23,51
b-26,2019,8,16,6,0,124
c-95,2019,8,16,6,0,49
b-109,2019,8,16,6,0,30
c-68,2019,8,16,6,0,26
b-26,2019,8,16,6,1,78
c-95,2019,8,16,6,1,41
b-109,2019,8,16,6,1,30
c-68,2019,8,16,6,1,10
b-26,2019,8,16,6,2,61
c-95,2019,8,16,6,2,47
b-109,2019,8,16,6,2,16
c-68,2019,8,16,6,2,18
b-26,2019,8,16,6,3,57
c-95,2019,8,16,6,3,41
b-109,2019,8,16,6,3,33
c-68,2019,8,16,6,3,21
b-26,2019,8,16,6,4,37
c-95,2019,8,16,6,4,32
b-109,2019,8,16,6,4,17
c-68,2019,8,16,6,4,16
b-26,2019,8,16,6,5,54
c-95,2019,8,16,6,5,32
b-109,2019,8,16,6,5,15
c-68,2019,8,16,6,5,15
b-26,2019,8,16,6,6,115
c-95,2019,8,16,6,6,60
b-109,2019,8,16,6,6,18
c-68,2019,8,16,6,6,22
b-26,2019,8,16,6,7,312
c-95,2019,8,16,6,7,53
b-109,2019,8,16,6,7,23
c-68,2019,8,16,6,7,14
b-26,2019,8,16,6,8,334
c-95,2019,8,16,6,8,190
b-109,2019,8,16,6,8,39
c-68,2019,8,16,6,8,20
b-26,2019,8,16,6,9,706
c-95,2019,8,16,6,9,102
b-109,2019,8,16,6,9,61
c-68,2019,8,16,6,9,17
b-26,2019,8,16,6,10,879
c-95,2019,8,16,6,10,299
b-109,2019,8,16,6,10,108
c-68,2019,8,16,6,10,67
b-26,2019,8,16,6,11,1509
c-95,2019,8,16,6,11,327
b-109,2019,8,16,6,11,124
c-68,2019,8,16,6,11,28
b-26,2019,8,16,6,12,1136
c-95,2019,8,16,6,12,345
b-109,2019,8,16,6,12,92
c-68,2019,8,16,6,12,35
b-26,2019,8,16,6,13,1126
c-95,2019,8,16,6,13,164
b-109,2019,8,16,6,13,93
c-68,2019,8,16,6,13,38
b-26,2019,8,16,6,14,604
c-95,2019,8,16,6,14,424
b-109,2019,8,16,6,14,35
c-68,2019,8,16,6,14,23
b-26,2019,8,16,6,15,744
c-95,2019,8,16,6,15,292
b-109,2019,8,16,6,15,87
c-68,2019,8,16,6,15,39
b-26,2019,8,16,6,16,927
c-95,2019,8,16,6,16,255
b-109,2019,8,16,6,16,99
c-68,2019,8,16,6,16,57
b-26,2019,8,16,6,17,1064
c-95,2019,8,16,6,17,298
b-109,2019,8,16,6,17,88
c-68,2019,8,16,6,17,33
b-26,2019,8,16,6,18,711
c-95,2019,8,16,6,18,253
b-109,2019,8,16,6,18,142
c-68,2019,8,16,6,18,19
b-26,2019,8,16,6,19,566
c-95,2019,8,16,6,19,325
b-109,2019,8,16,6,19,109
c-68,2019,8,16,6,19,30
b-26,2019,8,16,6,20,456
c-95,2019,8,16,6,20,162
b-109,2019,8,16,6,20,75
c-68,2019,8,16,6,20,21
b-26,2019,8,16,6,21,727
c-95,2019,8,16,6,21,152
b-109,2019,8,16,6,21,52
c-68,2019,8,16,6,21,47
b-26,2019,8,16,6,22,555
c-95,2019,8,16,6,22,150
b-109,2019,8,16,6,22,70
c-68,2019,8,16,6,22,21
b-26,2019,8,16,6,23,169
c-95,2019,8,16,6,23,110
b-109,2019,8,16,6,23,46
c-68,2019,8,16,6,23,16
b-26,2019,8,17,7,0,58
c-95,2019,8,17,7,0,43
b-109,2019,8,17,7,0,13
c-68,2019,8,17,7,0,9
b-26,2019,8,17,7,1,38
c-95,2019,8,17,7,1,26
b-109,2019,8,17,7,1,17
c-68,2019,8,17,7,1,4
b-26,2019,8,17,7,2,26
c-95,2019,8,17,7,2,23
b-109,2019,8,17,7,2,9
c-68,2019,8,17,7,2,7
b-26,2019,8,17,7,3,10
c-95,2019,8,17,7,3,15
b-109,2019,8,17,7,3,8
c-68,2019,8,17,7,3,5
b-26,2019,8,17,7,4,32
c-95,2019,8,17,7,4,4
b-109,2019,8,17,7,4,9
c-68,2019,8,17,7,4,12
b-26,2019,8,17,7,5,15
c-95,2019,8,17,7,5,22
b-109,2019,8,17,7,5,6
c-68,2019,8,17,7,5,6
b-26,2019,8,17,7,6,47
c-95,2019,8,17,7,6,36
b-109,2019,8,17,7,6,16
c-68,2019,8,17,7,6,3
b-26,2019,8,17,7,7,164
c-95,2019,8,17,7,7,75
b-109,2019,8,17,7,7,1
c-68,2019,8,17,7,7,13
b-26,2019,8,17,7,8,126
c-95,2019,8,17,7,8,53
b-109,2019,8,17,7,8,12
c-68,2019,8,17,7,8,13
b-26,2019,8,17,7,9,342
c-95,2019,8,17,7,9,92
b-109,2019,8,17,7,9,41
c-68,2019,8,17,7,9,15
b-26,2019,8,17,7,10,513
c-95,2019,8,17,7,10,73
b-109,2019,8,17,7,10,41
c-68,2019,8,17,7,10,24
b-26,2019,8,17,7,11,541
c-95,2019,8,17,7,11,157
b-109,2019,8,17,7,11,54
c-68,2019,8,17,7,11,23
b-26,2019,8,17,7,12,510
c-95,2019,8,17,7,12,162
b-109,2019,8,17,7,12,29
c-68,2019,8,17,7,12,32
b-26,2019,8,17,7,13,417
c-95,2019,8,17,7,13,63
b-109,2019,8,17,7,13,53
c-68,2019,8,17,7,13,21
b-26,2019,8,17,7,14,438
c-95,2019,8,17,7,14,95
b-109,2019,8,17,7,14,17
c-68,2019,8,17,7,14,18
b-26,2019,8,17,7,15,352
c-95,2019,8,17,7,15,129
b-109,2019,8,17,7,15,50
c-68,2019,8,17,7,15,9
b-26,2019,8,17,7,16,580
c-95,2019,8,17,7,16,89
b-109,2019,8,17,7,16,35
c-68,2019,8,17,7,16,25
b-26,2019,8,17,7,17,483
c-95,2019,8,17,7,17,99
b-109,2019,8,17,7,17,60
c-68,2019,8,17,7,17,23
b-26,2019,8,17,7,18,446
c-95,2019,8,17,7,18,75
b-109,2019,8,17,7,18,59
c-68,2019,8,17,7,18,6
b-26,2019,8,17,7,19,391
c-95,2019,8,17,7,19,86
b-109,2019,8,17,7,19,48
c-68,2019,8,17,7,19,12
b-26,2019,8,17,7,20,285
c-95,2019,8,17,7,20,72
b-109,2019,8,17,7,20,48
c-68,2019,8,17,7,20,8
b-26,2019,8,17,7,21,284
c-95,2019,8,17,7,21,84
b-109,2019,8,17,7,21,34
c-68,2019,8,17,7,21,15
b-26,2019,8,17,7,22,250
c-95,2019,8,17,7,22,117
b-109,2019,8,17,7,22,49
c-68,2019,8,17,7,22,5
b-26,2019,8,17,7,23,137
c-95,2019,8,17,7,23,40
b-109,2019,8,17,7,23,20
c-68,2019,8,17,7,23,11
b-26,2019,8,18,1,0,172
c-95,2019,8,18,1,0,68
b-109,2019,8,18,1,0,61
c-68,2019,8,18,1,0,41
b-26,2019,8,18,1,1,109
c-95,2019,8,18,1,1,68
b-109,2019,8,18,1,1,34
c-68,2019,8,18,1,1,33
b-26,2019,8,18,1,2,60
c-95,2019,8,18,1,2,75
b-109,2019,8,18,1,2,27
c-68,2019,8,18,1,2,27
b-26,2019,8,18,1,3,83
c-95,2019,8,18,1,3,53
b-109,2019,8,18,1,3,29
c-68,2019,8,18,1,3,23
b-26,2019,8,18,1,4,68
c-95,2019,8,18,1,4,33
b-109,2019,8,18,1,4,35
c-68,2019,8,18,1,4,19
b-26,2019,8,18,1,5,97
c-95,2019,8,18,1,5,62
b-109,2019,8,18,1,5,14
c-68,2019,8,18,1,5,29
b-26,2019,8,18,1,6,111
c-95,2019,8,18,1,6,91
b-109,2019,8,18,1,6,34
c-68,2019,8,18,1,6,41
b-26,2019,8,18,1,7,510
c-95,2019,8,18,1,7,229
b-109,2019,8,18,1,7,41
c-68,2019,8,18,1,7,27
b-26,2019,8,18,1,8,260
c-95,2019,8,18,1,8,132
b-109,2019,8,18,1,8,79
c-68,2019,8,18,1,8,60
b-26,2019,8,18,1,9,946
c-95,2019,8,18,1,9,256
b-109,2019,8,18,1,9,46
c-68,2019,8,18,1,9,41
b-26,2019,8,18,1,10,1260
c-95,2019,8,18,1,10,526
b-109,2019,8,18,1,10,101
c-68,2019,8,18,1,10,80
b-26,2019,8,18,1,11,1828
c-95,2019,8,18,1,11,383
b-109,2019,8,18,1,11,207
c-68,2019,8,18,1,11,77
b-26,2019,8,18,1,12,1569
c-95,2019,8,18,1,12,569
b-109,2019,8,18,1,12,163
c-68,2019,8,18,1,12,58
b-26,2019,8,18,1,13,1555
c-95,2019,8,18,1,13,321
b-109,2019,8,18,1,13,120
c-68,2019,8,18,1,13,57
b-26,2019,8,18,1,14,1093
c-95,2019,8,18,1,14,486
b-109,2019,8,18,1,14,51
c-68,2019,8,18,1,14,74
b-26,2019,8,18,1,15,1103
c-95,2019,8,18,1,15,333
b-109,2019,8,18,1,15,161
c-68,2019,8,18,1,15,33
b-26,2019,8,18,1,16,1374
c-95,2019,8,18,1,16,368
b-109,2019,8,18,1,16,188
c-68,2019,8,18,1,16,50
b-26,2019,8,18,1,17,1648
c-95,2019,8,18,1,17,475
b-109,2019,8,18,1,17,156
c-68,2019,8,18,1,17,48
b-26,2019,8,18,1,18,1127
c-95,2019,8,18,1,18,587
b-109,2019,8,18,1,18,197
c-68,2019,8,18,1,18,31
b-26,2019,8,18,1,19,719
c-95,2019,8,18,1,19,437
b-109,2019,8,18,1,19,180
c-68,2019,8,18,1,19,46
b-26,2019,8,18,1,20,1092
c-95,2019,8,18,1,20,250
b-109,2019,8,18,1,20,179
c-68,2019,8,18,1,20,54
b-26,2019,8,18,1,21,1010
c-95,2019,8,18,1,21,236
b-109,2019,8,18,1,21,105
c-68,2019,8,18,1,21,30
b-26,2019,8,18,1,22,715
c-95,2019,8,18,1,22,314
b-109,2019,8,18,1,22,85
c-68,2019,8,18,1,22,33
b-26,2019,8,18,1,23,370
c-95,2019,8,18,1,23,207
b-109,2019,8,18,1,23,73
c-68,2019,8,18,1,23,43
b-26,2019,8,19,2,0,277
c-95,2019,8,19,2,0,166
b-109,2019,8,19,2,0,84
c-68,2019,8,19,2,0,75
b-26,2019,8,19,2,1,182
c-95,2019,8,19,2,1,49
b-109,2019,8,19,2,1,37
c-68,2019,8,19,2,1,26
b-26,2019,8,19,2,2,51
c-95,2019,8,19,2,2,108
b-109,2019,8,19,2,2,41
c-68,2019,8,19,2,2,45
b-26,2019,8,19,2,3,106
c-95,2019,8,19,2,3,54
b-109,2019,8,19,2,3,28
c-68,2019,8,19,2,3,30
b-26,2019,8,19,2,4,91
c-95,2019,8,19,2,4,113
b-109,2019,8,19,2,4,31
c-68,2019,8,19,2,4,26
b-26,2019,8,19,2,5,85
c-95,2019,8,19,2,5,70
b-109,2019,8,19,2,5,41
c-68,2019,8,19,2,5,48
b-26,2019,8,19,2,6,288
c-95,2019,8,19,2,6,118
b-109,2019,8,19,2,6,73
c-68,2019,8,19,2,6,40
b-26,2019,8,19,2,7,473
c-95,2019,8,19,2,7,299
b-109,2019,8,19,2,7,74
c-68,2019,8,19,2,7,42
b-26,2019,8,19,2,8,905
c-95,2019,8,19,2,8,432
b-109,2019,8,19,2,8,66
c-68,2019,8,19,2,8,48
b-26,2019,8,19,2,9,686
c-95,2019,8,19,2,9,400
b-109,2019,8,19,2,9,101
c-68,2019,8,19,2,9,42
b-26,2019,8,19,2,10,2396
c-95,2019,8,19,2,10,455
b-109,2019,8,19,2,10,143
c-68,2019,8,19,2,10,118
b-26,2019,8,19,2,11,1856
c-95,2019,8,19,2,11,484
b-109,2019,8,19,2,11,232
c-68,2019,8,19,2,11,72
b-26,2019,8,19,2,12,3470
c-95,2019,8,19,2,12,704
b-109,2019,8,19,2,12,133
c-68,2019,8,19,2,12,92
b-26,2019,8,19,2,13,1186
c-95,2019,8,19,2,13,409
b-109,2019,8,19,2,13,264
c-68,2019,8,19,2,13,82
b-26,2019,8,19,2,14,2148
c-95,2019,8,19,2,14,387
b-109,2019,8,19,2,14,65
c-68,2019,8,19,2,14,50
b-26,2019,8,19,2,15,1352
c-95,2019,8,19,2,15,360
b-109,2019,8,19,2,15,216
c-68,2019,8,19,2,15,63
b-26,2019,8,19,2,16,1273
c-95,2019,8,19,2,16,579
b-109,2019,8,19,2,16,276
c-68,2019,8,19,2,16,94
b-26,2019,8,19,2,17,2799
c-95,2019,8,19,2,17,890
b-109,2019,8,19,2,17,272
c-68,2019,8,19,2,17,78
b-26,2019,8,19,2,18,2316
c-95,2019,8,19,2,18,405
b-109,2019,8,19,2,18,351
c-68,2019,8,19,2,18,40
b-26,2019,8,19,2,19,1593
c-95,2019,8,19,2,19,515
b-109,2019,8,19,2,19,176
c-68,2019,8,19,2,19,95
b-26,2019,8,19,2,20,1483
c-95,2019,8,19,2,20,180
b-109,2019,8,19,2,20,288
c-68,2019,8,19,2,20,63
b-26,2019,8,19,2,21,1340
c-95,2019,8,19,2,21,293
b-109,2019,8,19,2,21,168
c-68,2019,8,19,2,21,61
b-26,2019,8,19,2,22,1043
c-95,2019,8,19,2,22,201
b-109,2019,8,19,2,22,103
c-68,2019,8,19,2,22,55
b-26,2019,8,19,2,23,474
c-95,2019,8,19,2,23,319
b-109,2019,8,19,2,23,75
c-68,2019,8,19,2,23,53
b-26,2019,8,20,3,0,260
c-95,2019,8,20,3,0,114
b-109,2019,8,20,3,0,80
c-68,2019,8,20,3,0,47
b-26,2019,8,20,3,1,267
c-95,2019,8,20,3,1,135
b-109,2019,8,20,3,1,68
c-68,2019,8,20,3,1,40
b-26,2019,8,20,3,2,157
c-95,2019,8,20,3,2,87
b-109,2019,8,20,3,2,27
c-68,2019,8,20,3,2,54
b-26,2019,8,20,3,3,106
c-95,2019,8,20,3,3,75
b-109,2019,8,20,3,3,47
c-68,2019,8,20,3,3,41
b-26,2019,8,20,3,4,105
c-95,2019,8,20,3,4,57
b-109,2019,8,20,3,4,45
c-68,2019,8,20,3,4,60
b-26,2019,8,20,3,5,92
c-95,2019,8,20,3,5,112
b-109,2019,8,20,3,5,43
c-68,2019,8,20,3,5,16
b-26,2019,8,20,3,6,253
c-95,2019,8,20,3,6,143
b-109,2019,8,20,3,6,30
c-68,2019,8,20,3,6,52
b-26,2019,8,20,3,7,379
c-95,2019,8,20,3,7,395
b-109,2019,8,20,3,7,55
c-68,2019,8,20,3,7,82
b-26,2019,8,20,3,8,634
c-95,2019,8,20,3,8,431
b-109,2019,8,20,3,8,74
c-68,2019,8,20,3,8,104
b-26,2019,8,20,3,9,1836
c-95,2019,8,20,3,9,284
b-109,2019,8,20,3,9,151
c-68,2019,8,20,3,9,73
b-26,2019,8,20,3,10,2972
c-95,2019,8,20,3,10,706
b-109,2019,8,20,3,10,269
c-68,2019,8,20,3,10,90
b-26,2019,8,20,3,11,3036
c-95,2019,8,20,3,11,209
b-109,2019,8,20,3,11,317
c-68,2019,8,20,3,11,78
b-26,2019,8,20,3,12,2634
c-95,2019,8,20,3,12,822
b-109,2019,8,20,3,12,209
c-68,2019,8,20,3,12,139
b-26,2019,8,20,3,13,2782
c-95,2019,8,20,3,13,359
b-109,2019,8,20,3,13,368
c-68,2019,8,20,3,13,115
b-26,2019,8,20,3,14,1581
c-95,2019,8,20,3,14,407
b-109,2019,8,20,3,14,111
c-68,2019,8,20,3,14,111
b-26,2019,8,20,3,15,2464
c-95,2019,8,20,3,15,447
b-109,2019,8,20,3,15,210
c-68,2019,8,20,3,15,70
b-26,2019,8,20,3,16,1618
c-95,2019,8,20,3,16,620
b-109,2019,8,20,3,16,261
c-68,2019,8,20,3,16,138
b-26,2019,8,20,3,17,2583
c-95,2019,8,20,3,17,813
b-109,2019,8,20,3,17,304
c-68,2019,8,20,3,17,156
b-26,2019,8,20,3,18,1920
c-95,2019,8,20,3,18,758
b-109,2019,8,20,3,18,424
c-68,2019,8,20,3,18,35
b-26,2019,8,20,3,19,1202
c-95,2019,8,20,3,19,843
b-109,2019,8,20,3,19,220
c-68,2019,8,20,3,19,165
b-26,2019,8,20,3,20,1460
c-95,2019,8,20,3,20,539
b-109,2019,8,20,3,20,291
c-68,2019,8,20,3,20,107
b-26,2019,8,20,3,21,726
c-95,2019,8,20,3,21,346
b-109,2019,8,20,3,21,187
c-68,2019,8,20,3,21,63
b-26,2019,8,20,3,22,1598
c-95,2019,8,20,3,22,395
b-109,2019,8,20,3,22,142
c-68,2019,8,20,3,22,53
b-26,2019,8,20,3,23,720
c-95,2019,8,20,3,23,310
b-109,2019,8,20,3,23,90
c-68,2019,8,20,3,23,39
b-26,2019,8,21,4,0,366
c-95,2019,8,21,4,0,232
b-109,2019,8,21,4,0,93
c-68,2019,8,21,4,0,74
b-26,2019,8,21,4,1,222
c-95,2019,8,21,4,1,111
b-109,2019,8,21,4,1,62
c-68,2019,8,21,4,1,47
b-26,2019,8,21,4,2,214
c-95,2019,8,21,4,2,127
b-109,2019,8,21,4,2,74
c-68,2019,8,21,4,2,37
b-26,2019,8,21,4,3,112
c-95,2019,8,21,4,3,102
b-109,2019,8,21,4,3,51
c-68,2019,8,21,4,3,29
b-26,2019,8,21,4,4,118
c-95,2019,8,21,4,4,87
b-109,2019,8,21,4,4,46
c-68,2019,8,21,4,4,41
b-26,2019,8,21,4,5,123
c-95,2019,8,21,4,5,115
b-109,2019,8,21,4,5,57
c-68,2019,8,21,4,5,31
b-26,2019,8,21,4,6,210
c-95,2019,8,21,4,6,117
b-109,2019,8,21,4,6,65
c-68,2019,8,21,4,6,36
b-26,2019,8,21,4,7,382
c-95,2019,8,21,4,7,218
b-109,2019,8,21,4,7,71
c-68,2019,8,21,4,7,68
b-26,2019,8,21,4,8,1125
c-95,2019,8,21,4,8,392
b-109,2019,8,21,4,8,92
c-68,2019,8,21,4,8,123
b-26,2019,8,21,4,9,799
c-95,2019,8,21,4,9,508
b-109,2019,8,21,4,9,227
c-68,2019,8,21,4,9,92
b-26,2019,8,21,4,10,2997
c-95,2019,8,21,4,10,671
b-109,2019,8,21,4,10,223
c-68,2019,8,21,4,10,97
b-26,2019,8,21,4,11,2944
c-95,2019,8,21,4,11,427
b-109,2019,8,21,4,11,284
c-68,2019,8,21,4,11,97
b-26,2019,8,21,4,12,4824
c-95,2019,8,21,4,12,842
b-109,2019,8,21,4,12,278
c-68,2019,8,21,4,12,106
b-26,2019,8,21,4,13,2288
c-95,2019,8,21,4,13,356
b-109,2019,8,21,4,13,409
c-68,2019,8,21,4,13,126
b-26,2019,8,21,4,14,2964
c-95,2019,8,21,4,14,860
b-109,2019,8,21,4,14,140
c-68,2019,8,21,4,14,116
b-26,2019,8,21,4,15,2476
c-95,2019,8,21,4,15,566
b-109,2019,8,21,4,15,162
c-68,2019,8,21,4,15,75
b-26,2019,8,21,4,16,3310
c-95,2019,8,21,4,16,457
b-109,2019,8,21,4,16,286
c-68,2019,8,21,4,16,96
b-26,2019,8,21,4,17,3481
c-95,2019,8,21,4,17,505
b-109,2019,8,21,4,17,286
c-68,2019,8,21,4,17,106
b-26,2019,8,21,4,18,1928
c-95,2019,8,21,4,18,663
b-109,2019,8,21,4,18,189
c-68,2019,8,21,4,18,32
b-26,2019,8,21,4,19,1498
c-95,2019,8,21,4,19,260
b-109,2019,8,21,4,19,233
c-68,2019,8,21,4,19,137
b-26,2019,8,21,4,20,2014
c-95,2019,8,21,4,20,401
b-109,2019,8,21,4,20,280
c-68,2019,8,21,4,20,81
b-26,2019,8,21,4,21,1199
c-95,2019,8,21,4,21,359
b-109,2019,8,21,4,21,313
c-68,2019,8,21,4,21,69
b-26,2019,8,21,4,22,1436
c-95,2019,8,21,4,22,414
b-109,2019,8,21,4,22,143
c-68,2019,8,21,4,22,76
b-26,2019,8,21,4,23,577
c-95,2019,8,21,4,23,219
b-109,2019,8,21,4,23,61
c-68,2019,8,21,4,23,70
b-26,2019,8,22,5,0,378
c-95,2019,8,22,5,0,209
b-109,2019,8,22,5,0,56
c-68,2019,8,22,5,0,119
b-26,2019,8,22,5,1,192
c-95,2019,8,22,5,1,170
b-109,2019,8,22,5,1,96
c-68,2019,8,22,5,1,97
b-26,2019,8,22,5,2,146
c-95,2019,8,22,5,2,105
b-109,2019,8,22,5,2,71
c-68,2019,8,22,5,2,84
b-26,2019,8,22,5,3,107
c-95,2019,8,22,5,3,105
b-109,2019,8,22,5,3,97
c-68,2019,8,22,5,3,66
b-26,2019,8,22,5,4,128
c-95,2019,8,22,5,4,94
b-109,2019,8,22,5,4,47
c-68,2019,8,22,5,4,68
b-26,2019,8,22,5,5,169
c-95,2019,8,22,5,5,104
b-109,2019,8,22,5,5,57
c-68,2019,8,22,5,5,77
b-26,2019,8,22,5,6,248
c-95,2019,8,22,5,6,204
b-109,2019,8,22,5,6,113
c-68,2019,8,22,5,6,77
b-26,2019,8,22,5,7,555
